0,1.770,1.772,0.273,0
1,2.321,2.322,0.229,0
2,2.457,2.457,0.280,0
3,2.768,2.769,1.279,0
4,2.937,2.937,0.524,0
5,3.723,3.724,2.097,0
6,4.289,4.289,0.040,0
7,5.578,5.580,1.278,0
8,5.816,5.817,1.956,0
9,9.483,9.487,1.776,0
10,10.123,10.123,0.125,0
11,11.283,11.284,0.248,0
12,11.634,11.634,1.444,0
13,12.067,12.067,0.069,0
14,12.897,12.898,0.472,0
15,13.667,13.668,0.436,0
16,15.603,15.606,0.766,0
17,16.632,16.633,0.875,0
18,16.649,16.649,0.524,0
19,16.744,16.745,0.407,0
20,16.779,16.779,0.229,0
21,18.043,18.044,0.036,0
22,19.024,19.025,0.076,0
23,19.349,19.350,0.500,0
24,19.642,19.642,2.540,0
25,19.994,19.994,2.004,0
26,20.368,20.369,0.958,0
27,22.236,22.238,1.730,0
28,23.386,23.388,0.607,0
29,23.703,23.704,6.264,0
30,23.765,23.766,0.258,0
31,24.459,24.459,0.160,0
32,24.613,24.613,0.225,0
33,24.802,24.802,0.277,0
34,24.924,24.925,0.037,0
35,25.798,25.799,0.409,0
36,27.302,27.304,0.001,0
37,27.658,27.659,0.013,0
38,27.828,27.828,0.364,0
39,28.051,28.052,1.745,0
40,28.919,28.920,0.018,0
41,30.319,30.321,0.160,0
42,32.344,32.346,0.704,0
43,32.911,32.911,0.771,0
44,33.763,33.764,0.513,0
45,34.296,34.297,1.373,0
46,34.443,34.443,2.468,0
47,40.738,40.740,0.317,0
48,41.017,41.017,0.441,0
49,41.899,41.900,0.887,0
50,43.464,43.466,0.468,0
51,44.242,44.243,0.208,0
52,44.984,44.985,1.856,0
53,47.071,47.074,0.131,0
54,48.039,48.040,0.556,0
55,48.510,48.511,0.224,0
56,49.105,49.106,0.301,0
57,49.803,49.804,0.679,0
58,49.888,49.889,0.965,0
59,50.384,50.384,0.778,0
60,50.651,50.652,1.124,0
61,50.759,50.759,0.065,0
62,53.463,53.466,2.071,0
63,54.050,54.051,1.379,0
64,54.610,54.611,0.527,0
65,56.054,56.056,0.001,0
66,57.303,57.305,0.299,0
67,57.827,57.828,2.078,0
68,58.348,58.348,0.118,0
69,60.051,60.053,0.356,0
70,61.553,61.554,0.673,0
71,62.997,62.999,1.154,0
72,63.366,63.367,0.813,0
73,64.350,64.351,0.422,0
74,64.774,64.774,0.068,0
75,65.215,65.216,0.253,0
76,65.496,65.497,0.104,0
77,66.012,66.013,0.451,0
78,67.389,67.391,0.968,0
79,68.629,68.631,1.361,0
80,69.029,69.029,2.985,0
81,70.723,70.725,3.451,0
82,72.509,72.511,0.469,0
83,72.555,72.556,0.253,0
84,74.591,74.593,0.264,0
85,76.754,76.756,0.423,0
86,76.999,77.000,0.332,0
87,79.008,79.011,1.220,0
88,80.640,80.642,0.455,0
89,81.208,81.209,1.973,0
90,83.084,83.086,0.541,0
91,84.668,84.670,0.372,0
92,84.873,84.874,2.602,0
93,84.992,84.993,0.059,0
94,85.056,85.057,0.008,0
95,88.693,88.697,1.022,0
96,89.048,89.049,0.533,0
97,90.475,90.477,0.360,0
98,90.581,90.581,0.724,0
99,90.858,90.858,2.054,0
100,92.204,92.206,0.603,0
101,93.101,93.102,2.358,0
102,94.530,94.531,0.517,0
103,97.099,97.100,1.821,0
104,97.860,97.861,0.309,0
105,98.561,98.562,2.389,0
106,99.666,99.667,2.346,0
107,101.896,101.898,1.666,0
108,101.976,101.976,0.593,0
109,102.653,102.653,0.251,0
110,103.052,103.053,0.110,0
111,103.387,103.387,2.319,0
112,104.170,104.171,0.961,0
113,107.022,107.025,2.002,0
114,109.784,109.787,0.617,0
115,115.604,115.610,0.100,0
116,115.644,115.644,0.190,0
117,116.028,116.029,0.244,0
118,117.016,117.017,0.184,0
119,119.115,119.117,0.789,0
120,119.891,119.892,0.355,0
121,120.577,120.578,1.210,0
122,121.571,121.572,0.048,0
123,121.804,121.804,0.981,0
124,122.649,122.650,0.229,0
125,124.066,124.067,0.459,0
126,124.780,124.781,0.064,0
127,127.070,127.072,0.938,0
128,127.085,127.085,2.123,0
129,127.329,127.330,0.126,0
130,127.948,127.949,1.005,0
131,128.695,128.696,0.299,0
132,129.444,129.445,0.042,0
133,129.641,129.642,0.913,0
134,130.056,130.057,0.141,0
135,130.134,130.134,1.078,0
136,130.988,130.989,0.053,0
137,132.164,132.167,0.340,0
138,134.340,134.343,0.290,0
139,134.400,134.400,3.522,0
140,136.675,136.678,3.153,0
141,137.059,137.059,1.287,0
142,137.493,137.494,0.638,0
143,137.951,137.951,2.119,0
144,137.966,137.966,3.749,0
145,139.980,139.982,0.534,0
146,140.589,140.590,0.773,0
147,140.624,140.624,0.203,0
148,140.695,140.695,2.053,0
149,141.663,141.664,1.306,0
150,142.144,142.145,0.680,0
151,143.423,143.425,0.811,0
152,143.528,143.528,0.516,0
153,143.875,143.875,1.017,0
154,144.199,144.200,0.171,0
155,145.282,145.283,0.602,0
156,146.071,146.072,0.659,0
157,147.486,147.487,0.470,0
158,148.050,148.050,1.158,0
159,148.491,148.492,1.918,0
160,149.394,149.395,1.752,0
161,149.724,149.725,0.148,0
162,149.816,149.816,2.355,0
163,150.080,150.081,0.089,0
164,151.127,151.129,0.380,0
165,152.741,152.743,0.846,0
166,153.684,153.685,0.252,0
167,153.784,153.785,0.155,0
168,153.813,153.813,0.258,0
169,154.469,154.470,1.108,0
170,155.013,155.014,0.824,0
171,155.060,155.060,0.119,0
172,156.286,156.287,0.132,0
173,157.153,157.154,0.133,0
174,159.731,159.734,1.226,0
175,160.006,160.006,0.910,0
176,161.113,161.114,0.023,0
177,161.589,161.590,0.466,0
178,162.076,162.077,0.875,0
179,163.026,163.027,0.462,0
180,163.265,163.265,0.188,0
181,164.439,164.440,0.188,0
182,164.975,164.975,1.644,0
183,165.649,165.650,0.725,0
184,165.935,165.935,0.812,0
185,166.167,166.168,1.978,0
186,166.981,166.982,0.394,0
187,168.089,168.091,2.239,0
188,168.722,168.723,2.562,0
189,169.893,169.895,0.104,0
190,170.066,170.067,3.569,0
191,170.601,170.602,1.125,0
192,172.921,172.924,1.973,0
193,174.447,174.449,0.887,0
194,175.061,175.061,0.327,0
195,175.678,175.679,0.242,0
196,175.927,175.928,0.748,0
197,178.737,178.740,0.105,0
198,179.716,179.717,3.914,0
199,182.483,182.486,0.738,0
200,184.420,184.422,1.505,0
201,185.799,185.801,1.168,0
202,185.970,185.970,1.628,0
203,187.764,187.766,0.220,0
204,189.158,189.160,1.395,0
205,190.167,190.168,0.157,0
206,192.293,192.295,1.421,0
207,192.807,192.807,0.622,0
208,193.204,193.204,0.629,0
209,194.575,194.576,2.009,0
210,195.202,195.203,2.007,0
211,196.176,196.177,1.310,0
212,199.894,199.898,1.234,0
213,200.566,200.567,1.284,0
214,200.748,200.749,2.877,0
215,201.792,201.793,2.049,0
216,201.978,201.978,0.466,0
217,201.980,201.980,1.896,0
218,202.270,202.270,0.245,0
219,203.960,203.962,2.564,0
220,203.963,203.963,0.040,0
221,204.850,204.851,2.646,0
222,205.212,205.213,0.767,0
223,206.287,206.288,0.292,0
224,207.615,207.616,0.457,0
225,209.372,209.374,3.253,0
226,209.793,209.794,0.983,0
227,209.823,209.824,0.114,0
228,210.961,210.962,1.804,0
229,213.577,213.580,0.277,0
230,214.234,214.235,0.862,0
231,214.491,214.492,0.142,0
232,215.145,215.145,0.725,0
233,215.926,215.927,0.144,0
234,216.715,216.716,0.971,0
235,218.163,218.165,0.534,0
236,219.157,219.158,0.200,0
237,219.251,219.251,1.571,0
238,221.382,221.383,1.699,0
239,221.575,221.576,0.080,0
240,223.144,223.146,3.680,0
241,223.521,223.522,0.122,0
242,223.835,223.836,0.167,0
243,227.122,227.125,0.293,0
244,227.411,227.411,0.264,0
245,228.367,228.368,0.375,0
246,229.485,229.486,0.304,0
247,230.465,230.466,0.561,0
248,231.268,231.269,0.524,0
249,231.801,231.802,0.132,0
