0,1.771,1.773,0.273,0
1,2.322,2.323,0.229,0
2,2.457,2.458,0.280,0
3,2.769,2.769,1.279,0
4,2.938,2.938,0.524,0
5,3.723,3.724,2.097,0
6,4.289,4.290,0.040,0
7,5.579,5.580,1.278,0
8,5.817,5.817,1.956,0
9,9.483,9.484,1.776,0
10,10.120,10.121,0.125,0
11,11.280,11.282,0.248,0
12,11.631,11.631,1.444,0
13,12.064,12.064,0.069,0
14,12.894,12.895,0.472,0
15,13.664,13.665,0.436,0
16,15.601,15.603,0.766,0
17,16.629,16.631,0.875,0
18,16.646,16.646,0.524,0
19,16.741,16.742,0.407,0
20,16.776,16.776,0.229,0
21,18.040,18.041,0.036,0
22,19.021,19.022,0.076,0
23,19.346,19.346,0.500,0
24,19.638,19.639,2.540,0
25,19.990,19.991,2.004,0
26,20.365,20.366,0.958,0
27,22.233,22.234,1.730,0
28,23.382,23.383,0.607,0
29,23.699,23.699,6.264,0
30,23.761,23.761,0.258,0
31,24.454,24.455,0.160,0
32,24.609,24.609,0.225,0
33,24.797,24.798,0.277,0
34,24.920,24.921,0.037,0
35,25.794,25.795,0.409,0
36,27.298,27.299,0.001,0
37,27.654,27.654,0.013,0
38,27.824,27.824,0.364,0
39,28.047,28.047,1.745,0
40,28.915,28.916,0.018,0
41,30.315,30.316,0.160,0
42,32.340,32.342,0.704,0
43,32.906,32.907,0.771,0
44,33.759,33.760,0.513,0
45,34.292,34.292,1.373,0
46,34.438,34.438,2.468,0
47,40.733,40.734,0.317,0
48,41.010,41.011,0.441,0
49,41.892,41.893,0.887,0
50,43.458,43.459,0.468,0
51,44.235,44.236,0.208,0
52,44.977,44.978,1.856,0
53,47.064,47.067,0.131,0
54,48.032,48.034,0.556,0
55,48.503,48.504,0.224,0
56,49.098,49.099,0.301,0
57,49.796,49.797,0.679,0
58,49.882,49.882,0.965,0
59,50.377,50.377,0.778,0
60,50.644,50.645,1.124,0
61,50.752,50.752,0.065,0
62,53.456,53.459,2.071,0
63,54.043,54.044,1.379,0
64,54.603,54.604,0.527,0
65,56.047,56.048,0.001,0
66,57.296,57.298,0.299,0
67,57.820,57.821,2.078,0
68,58.340,58.341,0.118,0
69,60.044,60.045,0.356,0
70,61.545,61.547,0.673,0
71,62.990,62.992,1.154,0
72,63.359,63.359,0.813,0
73,64.343,64.344,0.422,0
74,64.766,64.767,0.068,0
75,65.208,65.209,0.253,0
76,65.489,65.489,0.104,0
77,66.005,66.006,0.451,0
78,67.382,67.384,0.968,0
79,68.622,68.624,1.361,0
80,69.022,69.023,2.985,0
81,70.716,70.718,3.451,0
82,72.503,72.504,0.469,0
83,72.549,72.549,0.253,0
84,74.584,74.586,0.264,0
85,76.747,76.749,0.423,0
86,76.992,76.993,0.332,0
87,79.001,79.004,1.220,0
88,80.633,80.635,0.455,0
89,81.201,81.202,1.973,0
90,83.077,83.079,0.541,0
91,84.661,84.663,0.372,0
92,84.866,84.866,2.602,0
93,84.985,84.985,0.059,0
94,85.049,85.049,0.008,0
95,88.686,88.689,1.022,0
96,89.041,89.042,0.533,0
97,90.468,90.469,0.360,0
98,90.574,90.574,0.724,0
99,90.850,90.851,2.054,0
100,92.197,92.198,0.603,0
101,93.093,93.094,2.358,0
102,94.522,94.523,0.517,0
103,97.091,97.094,1.821,0
104,97.853,97.854,0.309,0
105,98.555,98.556,2.389,0
106,99.659,99.661,2.346,0
107,101.889,101.892,1.666,0
108,101.969,101.969,0.593,0
109,102.646,102.647,0.251,0
110,103.046,103.046,0.110,0
111,103.380,103.380,2.319,0
112,104.163,104.164,0.961,0
113,107.015,107.018,2.002,0
114,109.777,109.780,0.617,0
115,115.597,115.603,0.100,0
116,115.637,115.637,0.190,0
117,116.021,116.022,0.244,0
118,117.008,117.010,0.184,0
119,119.107,119.110,0.789,0
120,119.884,119.884,0.355,0
121,120.570,120.571,1.210,0
122,121.564,121.565,0.048,0
123,121.796,121.797,0.981,0
124,122.641,122.642,0.229,0
125,124.058,124.060,0.459,0
126,124.772,124.773,0.064,0
127,127.062,127.064,0.938,0
128,127.077,127.077,2.123,0
129,127.321,127.322,0.126,0
130,127.940,127.941,1.005,0
131,128.687,128.688,0.299,0
132,129.436,129.437,0.042,0
133,129.633,129.633,0.913,0
134,130.048,130.048,0.141,0
135,130.125,130.125,1.078,0
136,130.980,130.981,0.053,0
137,132.155,132.156,0.340,0
138,134.330,134.332,0.290,0
139,134.389,134.390,3.522,0
140,136.665,136.667,3.153,0
141,137.048,137.049,1.287,0
142,137.483,137.484,0.638,0
143,137.940,137.941,2.119,0
144,137.955,137.955,3.749,0
145,139.969,139.972,0.534,0
146,140.579,140.579,0.773,0
147,140.613,140.613,0.203,0
148,140.684,140.684,2.053,0
149,141.652,141.654,1.306,0
150,142.133,142.134,0.680,0
151,143.412,143.414,0.811,0
152,143.517,143.517,0.516,0
153,143.864,143.864,1.017,0
154,144.188,144.189,0.171,0
155,145.271,145.272,0.602,0
156,146.060,146.061,0.659,0
157,147.474,147.476,0.470,0
158,148.038,148.039,1.158,0
159,148.480,148.480,1.918,0
160,149.382,149.383,1.752,0
161,149.713,149.713,0.148,0
162,149.804,149.804,2.355,0
163,150.069,150.069,0.089,0
164,151.116,151.117,0.380,0
165,152.730,152.732,0.846,0
166,153.672,153.674,0.252,0
167,153.772,153.773,0.155,0
168,153.801,153.802,0.258,0
169,154.457,154.458,1.108,0
170,155.001,155.002,0.824,0
171,155.048,155.048,0.119,0
172,156.274,156.275,0.132,0
173,157.141,157.141,0.133,0
174,159.719,159.722,1.226,0
175,159.994,159.994,0.910,0
176,161.101,161.102,0.023,0
177,161.577,161.578,0.466,0
178,162.064,162.064,0.875,0
179,163.014,163.015,0.462,0
180,163.252,163.252,0.188,0
181,164.426,164.427,0.188,0
182,164.962,164.963,1.644,0
183,165.636,165.637,0.725,0
184,165.922,165.922,0.812,0
185,166.154,166.155,1.978,0
186,166.968,166.969,0.394,0
187,168.076,168.078,2.239,0
188,168.709,168.710,2.562,0
189,169.880,169.882,0.104,0
190,170.053,170.053,3.569,0
191,170.588,170.588,1.125,0
192,172.908,172.910,1.973,0
193,174.434,174.436,0.887,0
194,175.048,175.048,0.327,0
195,175.665,175.666,0.242,0
196,175.914,175.915,0.748,0
197,178.724,178.727,0.105,0
198,179.703,179.704,3.914,0
199,182.470,182.473,0.738,0
200,184.407,184.409,1.505,0
201,185.786,185.788,1.168,0
202,185.957,185.957,1.628,0
203,187.751,187.753,0.220,0
204,189.145,189.147,1.395,0
205,190.154,190.155,0.157,0
206,192.280,192.281,1.421,0
207,192.792,192.793,0.622,0
208,193.190,193.190,0.629,0
209,194.560,194.562,2.009,0
210,195.188,195.189,2.007,0
211,196.162,196.163,1.310,0
212,199.879,199.883,1.234,0
213,200.552,200.553,1.284,0
214,200.734,200.734,2.877,0
215,201.777,201.779,2.049,0
216,201.964,201.964,0.466,0
217,201.966,201.966,1.896,0
218,202.256,202.256,0.245,0
219,203.946,203.947,2.564,0
220,203.949,203.949,0.040,0
221,204.836,204.837,2.646,0
222,205.198,205.199,0.767,0
223,206.273,206.274,0.292,0
224,207.601,207.602,0.457,0
225,209.358,209.360,3.253,0
226,209.780,209.780,0.983,0
227,209.810,209.810,0.114,0
228,210.947,210.948,1.804,0
229,213.563,213.565,0.277,0
230,214.220,214.221,0.862,0
231,214.477,214.478,0.142,0
232,215.131,215.131,0.725,0
233,215.912,215.913,0.144,0
234,216.701,216.702,0.971,0
235,218.149,218.151,0.534,0
236,219.143,219.144,0.200,0
237,219.237,219.237,1.571,0
238,221.368,221.370,1.699,0
239,221.562,221.563,0.080,0
240,223.131,223.133,3.680,0
241,223.508,223.508,0.122,0
242,223.822,223.822,0.167,0
243,227.108,227.112,0.293,0
244,227.397,227.398,0.264,0
245,228.353,228.354,0.375,0
246,229.471,229.472,0.304,0
247,230.451,230.452,0.561,0
248,231.254,231.255,0.524,0
249,231.787,231.788,0.132,0
